Cliente_ID,Fecha,Producto,Rubro,Medio_Pago,Precio,Descuento,Edad,Género,Canal_Venta,Total
C00252,2024-03-19,Tónico facial,Fragancia,Transferencia,7165,0.0,53.0,F,Tienda,7165.0
C00253,2024-02-28,Máscara de pestañas,Maquillaje,Débito,12341,0.15,69.0,M,Online,10489.85
C00254,2024-04-27,Acondicionador vegano,Uñas,Efectivo,1812,0.1,46.0,M,Tienda,1630.8
C00255,2024-02-01,Eau de Parfum,Cuidado Capilar,Efectivo,5999,0.15,52.0,F,Tienda,5099.15
C00256,2024-04-05,Eau de Parfum,Cuidado Capilar,Efectivo,8642,0.2,26.0,F,Online,6913.6
C00257,2024-03-28,Tónico facial,Cuidado Capilar,Tarjeta,2730,0.0,64.0,M,Tienda,2730.0
C00258,2024-04-14,Sérum facial,Uñas,Transferencia,10023,0.1,18.0,F,Online,9020.7
C00259,2024-02-21,Labial mate,Cuidado Facial,Efectivo,4424,0.0,27.0,M,Online,4424.0
C00260,2024-04-22,Crema hidratante,Cuidado Facial,Efectivo,14682,0.15,35.0,F,Online,12479.699999999999
C00261,2024-03-02,Acondicionador vegano,Cuidado Facial,Efectivo,7062,0.1,45.0,F,Online,6355.8
C00262,2024-04-22,Acondicionador vegano,Fragancia,Débito,14332,0.0,25.0,M,Online,14332.0
C00263,2024-02-27,Esmalte en gel,Uñas,Efectivo,3207,0.2,54.0,F,Tienda,2565.6000000000004
C00264,2024-02-21,Esmalte en gel,Cuidado Capilar,Tarjeta,14031,0.1,30.0,F,Tienda,12627.9
C00265,2024-01-12,Labial mate,Fragancia,Tarjeta,12624,0.2,36.0,F,Tienda,10099.2
C00266,2024-02-08,Sérum facial,Cuidado Facial,Transferencia,14100,0.0,33.0,F,Online,14100.0
C00267,2024-01-02,Tónico facial,Maquillaje,Efectivo,14867,0.15,47.0,F,Online,12636.949999999999
C00268,2024-01-03,Base líquida HD,Fragancia,Efectivo,4368,0.1,34.0,F,Online,3931.2000000000003
C00269,2024-04-22,Esmalte en gel,Fragancia,Efectivo,6471,0.05,45.0,M,Online,6147.45
C00270,2024-04-10,Sérum facial,Uñas,Tarjeta,3227,0.15,48.0,F,Online,2742.95
C00271,2024-04-22,Máscara de pestañas,Fragancia,Débito,8639,0.1,37.0,F,Tienda,7775.1
C00272,2024-02-25,Eau de Parfum,Uñas,Débito,14938,0.1,60.0,M,Online,13444.2
C00273,2024-03-21,Eau de Parfum,Maquillaje,Efectivo,11452,0.0,44.0,F,Online,11452.0
C00274,2024-02-28,Sérum facial,Cuidado Capilar,Débito,13817,0.15,39.0,M,Online,11744.449999999999
C00275,2024-04-22,Labial mate,Cuidado Capilar,Transferencia,14706,0.1,19.0,F,Tienda,13235.4
C00276,2024-01-02,Tónico facial,Cuidado Facial,Tarjeta,14226,,65.0,F,Tienda,12092.1
C00277,2024-01-02,Acondicionador vegano,Cuidado Facial,Efectivo,12109,0.0,27.0,F,Tienda,12109.0
C00278,2024-04-01,Labial mate,Maquillaje,Débito,12712,0.0,51.0,M,Online,12712.0
C00279,2024-02-23,Sérum facial,Cuidado Capilar,Efectivo,5380,0.0,19.0,F,Online,5380.0
C00280,2024-03-27,Tónico facial,Cuidado Facial,Efectivo,11900,0.1,20.0,M,Online,10710.0
C00281,2024-04-10,Tónico facial,Fragancia,Tarjeta,2820,0.0,34.0,F,Tienda,2820.0
C00282,2024-04-05,Crema hidratante,Uñas,Tarjeta,9840,0.0,56.0,F,Online,9840.0
C00283,2024-04-06,Shampoo sin sulfato,Cuidado Facial,Débito,1188,0.1,54.0,M,Online,1069.2
C00284,2024-01-01,Eau de Parfum,Maquillaje,Tarjeta,10414,0.0,46.0,F,Tienda,10414.0
C00285,2024-01-19,Sérum facial,Cuidado Capilar,Transferencia,6221,0.2,22.0,M,Tienda,4976.8
C00286,2024-01-02,Acondicionador vegano,Maquillaje,Efectivo,9670,0.05,27.0,F,Tienda,9186.5
C00287,2024-02-22,Shampoo sin sulfato,Uñas,Tarjeta,7746,0.2,25.0,M,Tienda,6196.8
C00288,2024-02-13,Máscara de pestañas,Uñas,Débito,12254,0.0,44.0,M,Tienda,12254.0
C00289,2024-03-30,Esmalte en gel,Maquillaje,Débito,11217,0.0,67.0,M,Tienda,11217.0
C00290,2024-02-01,Crema hidratante,Cuidado Facial,Débito,5612,0.0,36.0,F,Tienda,5612.0
C00291,2024-03-10,Esmalte en gel,Cuidado Facial,Transferencia,2888,0.1,28.0,M,Tienda,2599.2000000000003
C00292,2024-02-01,,Cuidado Capilar,Tarjeta,2550,0.0,38.0,M,Online,2550.0
C00293,2024-04-28,Shampoo sin sulfato,Cuidado Capilar,Tarjeta,14828,0.0,21.0,F,Tienda,14828.0
C00294,2024-03-08,Esmalte en gel,Fragancia,Transferencia,8059,0.2,46.0,M,Online,6447.200000000001
C00295,2024-02-24,Acondicionador vegano,Fragancia,Tarjeta,12108,0.0,24.0,F,Tienda,12108.0
C00296,2024-03-15,Acondicionador vegano,Cuidado Capilar,Tarjeta,6233,0.1,66.0,M,Online,5609.7
C00297,2024-02-25,Base líquida HD,Fragancia,Tarjeta,6635,0.1,39.0,M,Online,5971.5
C00298,2024-01-17,Máscara de pestañas,Maquillaje,Transferencia,12447,0.0,31.0,M,Online,12447.0
C00299,2024-02-07,Acondicionador vegano,Cuidado Facial,Transferencia,11998,0.1,26.0,M,Online,10798.2
C00300,2024-01-24,Máscara de pestañas,Fragancia,Débito,1033,0.05,51.0,M,Tienda,981.3499999999999
C00301,2024-03-09,Máscara de pestañas,Fragancia,Transferencia,9487,0.0,16.0,M,Tienda,9487.0
C00302,2024-04-25,Shampoo sin sulfato,Maquillaje,Transferencia,11692,0.0,36.0,F,Online,11692.0
C00303,2024-04-07,Máscara de pestañas,Uñas,Débito,12971,0.15,59.0,F,Online,11025.35
C00304,2024-03-10,Crema hidratante,Cuidado Capilar,Transferencia,12768,0.0,51.0,F,Tienda,12768.0
C00305,2024-03-26,Esmalte en gel,Maquillaje,Tarjeta,2429,0.05,,F,Tienda,2307.5499999999997
C00306,2024-01-11,Base líquida HD,Uñas,Efectivo,6246,0.1,21.0,F,Tienda,5621.400000000001
C00307,2024-04-21,Sérum facial,Maquillaje,Débito,11381,0.0,29.0,F,Online,11381.0
C00308,2024-01-16,Labial mate,Cuidado Facial,Efectivo,2987,0.2,44.0,M,Online,2389.6
C00309,2024-04-06,Base líquida HD,Maquillaje,Efectivo,13935,0.0,16.0,M,Tienda,13935.0
C00310,2024-03-13,Crema hidratante,Maquillaje,Débito,7271,0.0,23.0,M,Tienda,7271.0
C00311,2024-02-28,Base líquida HD,Cuidado Facial,Efectivo,3882,0.1,62.0,F,Online,3493.8
C00312,2024-03-10,Máscara de pestañas,Cuidado Capilar,Efectivo,10901,0.0,59.0,F,Tienda,10901.0
C00313,2024-03-20,Shampoo sin sulfato,Uñas,Débito,11969,0.1,34.0,M,Tienda,10772.1
C00314,2024-04-02,Labial mate,Fragancia,Débito,12889,0.2,38.0,M,Tienda,10311.2
C00315,2024-01-03,Acondicionador vegano,Cuidado Capilar,Tarjeta,2547,0.0,54.0,F,Online,2547.0
C00316,2024-01-20,Shampoo sin sulfato,Maquillaje,Débito,1462,0.0,56.0,F,Online,1462.0
C00317,2024-02-28,Máscara de pestañas,Fragancia,Transferencia,12507,0.0,26.0,M,Tienda,12507.0
C00318,2024-02-05,Máscara de pestañas,Cuidado Facial,Efectivo,7707,0.15,42.0,F,Online,6550.95
C00319,2024-01-19,Labial mate,Cuidado Capilar,Débito,6305,0.0,55.0,F,Tienda,6305.0
C00320,2024-03-30,Labial mate,Uñas,Tarjeta,12496,0.0,51.0,F,Online,12496.0
C00321,2024-03-07,Eau de Parfum,Cuidado Capilar,Débito,1513,0.1,57.0,M,Tienda,1361.7
C00322,2024-01-19,Tónico facial,Cuidado Capilar,Efectivo,13288,0.05,35.0,F,Online,12623.599999999999
C00323,2024-01-20,Tónico facial,Fragancia,Débito,14550,0.0,57.0,M,Online,14550.0
C00324,2024-04-05,Shampoo sin sulfato,Cuidado Facial,Efectivo,6174,0.2,23.0,M,Online,4939.200000000001
C00325,2024-03-11,Acondicionador vegano,Cuidado Facial,Débito,4566,0.0,61.0,F,Tienda,4566.0
C00326,2024-02-21,Base líquida HD,Cuidado Capilar,Tarjeta,4803,0.05,51.0,M,Tienda,4562.849999999999
C00327,2024-04-14,Máscara de pestañas,Cuidado Facial,Transferencia,12879,0.0,67.0,M,Online,12879.0
C00328,2024-02-02,Máscara de pestañas,Fragancia,Tarjeta,4938,0.15,41.0,M,Tienda,4197.3
C00329,2024-02-09,Eau de Parfum,Fragancia,Débito,12681,0.0,50.0,M,Tienda,12681.0
C00330,2024-02-08,Shampoo sin sulfato,Uñas,Efectivo,2471,0.0,18.0,M,Online,2471.0
C00331,2024-03-22,Shampoo sin sulfato,Cuidado Facial,Tarjeta,9003,0.0,19.0,M,Tienda,9003.0
C00332,2024-04-13,Esmalte en gel,Uñas,Transferencia,1337,0.2,59.0,F,Online,1069.6000000000001
C00333,2024-01-01,Labial mate,Maquillaje,Transferencia,8051,0.0,44.0,F,Tienda,8051.0
C00334,2024-01-11,Acondicionador vegano,Fragancia,Efectivo,8444,0.0,65.0,F,Online,8444.0
C00335,2024-04-01,Labial mate,Cuidado Capilar,Débito,12273,0.05,43.0,M,Online,11659.35
C00336,2024-02-26,Acondicionador vegano,Fragancia,Tarjeta,4412,0.0,34.0,F,Online,4412.0
C00337,2024-03-29,Crema hidratante,Maquillaje,Tarjeta,14415,0.1,58.0,F,Tienda,12973.5
C00338,2024-02-19,Sérum facial,Cuidado Capilar,Efectivo,3392,0.1,43.0,M,Online,3052.8
C00339,2024-01-23,Tónico facial,Cuidado Facial,Tarjeta,1976,0.0,33.0,M,Online,1976.0
C00340,2024-01-31,Tónico facial,Cuidado Facial,Efectivo,5978,0.05,29.0,F,Online,5679.099999999999
C00341,2024-04-03,Acondicionador vegano,Fragancia,Efectivo,11437,0.0,58.0,F,Online,11437.0
C00342,2024-02-11,,Cuidado Capilar,Débito,14325,0.05,29.0,F,Tienda,13608.75
C00343,2024-04-08,Labial mate,Cuidado Capilar,Efectivo,5068,0.1,69.0,M,Tienda,4561.2
C00344,2024-01-07,Máscara de pestañas,Uñas,Tarjeta,10895,0.05,,F,Online,10350.25
C00345,2024-01-16,Labial mate,Maquillaje,Efectivo,1871,0.0,18.0,F,Tienda,1871.0
C00346,2024-03-30,Acondicionador vegano,Cuidado Facial,Tarjeta,4409,0.0,49.0,M,Tienda,4409.0
C00347,2024-04-21,Shampoo sin sulfato,Fragancia,Efectivo,3589,0.15,24.0,M,Tienda,3050.65
C00348,2024-04-30,Labial mate,Cuidado Capilar,Débito,13744,0.15,55.0,M,Tienda,11682.4
C00349,2024-04-25,Tónico facial,Cuidado Facial,Débito,2549,0.0,20.0,F,Online,2549.0
C00350,2024-02-29,Eau de Parfum,Fragancia,Efectivo,12699,0.0,44.0,M,Online,12699.0
C00351,2024-04-22,Esmalte en gel,Cuidado Facial,Efectivo,5461,0.2,56.0,M,Tienda,4368.8
C00352,2024-01-02,Máscara de pestañas,Fragancia,Efectivo,3621,0.05,20.0,M,Online,3439.95
C00353,2024-01-01,Tónico facial,Cuidado Facial,Débito,3529,0.05,68.0,M,Online,3352.5499999999997
C00354,2024-02-17,Eau de Parfum,Uñas,Transferencia,11349,0.1,60.0,M,Tienda,10214.1
C00355,2024-01-12,Acondicionador vegano,Maquillaje,Efectivo,8162,0.0,58.0,F,Tienda,8162.0
C00356,2024-03-09,Crema hidratante,Cuidado Facial,Transferencia,11548,0.05,58.0,F,Online,10970.6
C00357,2024-02-06,Eau de Parfum,Maquillaje,Efectivo,9351,0.15,67.0,F,Tienda,7948.349999999999
C00358,2024-02-01,Sérum facial,Cuidado Facial,Tarjeta,14131,0.0,59.0,F,Online,14131.0
C00359,2024-04-28,Crema hidratante,Cuidado Capilar,Débito,11294,0.1,66.0,F,Online,10164.6
C00360,2024-01-09,Base líquida HD,Uñas,Transferencia,12000,0.05,28.0,M,Tienda,11400.0
C00361,2024-04-14,Máscara de pestañas,Uñas,Transferencia,11191,0.2,41.0,F,Tienda,8952.800000000001
C00362,2024-04-08,Tónico facial,Maquillaje,Débito,7399,0.0,24.0,M,Tienda,7399.0
C00363,2024-01-19,Base líquida HD,Cuidado Capilar,Transferencia,3581,0.15,19.0,F,Tienda,3043.85
C00364,2024-02-17,Labial mate,Fragancia,Efectivo,7565,0.0,54.0,F,Online,7565.0
C00365,2024-03-20,Acondicionador vegano,Uñas,Transferencia,12185,0.05,46.0,F,Tienda,11575.75
C00366,2024-01-03,Máscara de pestañas,Cuidado Capilar,Efectivo,14926,0.0,20.0,M,Online,14926.0
C00367,2024-01-20,Shampoo sin sulfato,Cuidado Capilar,Transferencia,8105,0.15,22.0,F,Tienda,6889.25
C00368,2024-01-24,Crema hidratante,Maquillaje,Tarjeta,7956,0.0,43.0,M,Tienda,7956.0
C00369,2024-02-23,Shampoo sin sulfato,Cuidado Capilar,Transferencia,3934,0.15,55.0,F,Tienda,3343.9
C00370,2024-04-29,Base líquida HD,Cuidado Capilar,Transferencia,3311,0.05,29.0,M,Tienda,3145.45
C00371,2024-02-02,Eau de Parfum,Fragancia,Efectivo,3795,0.15,39.0,F,Tienda,3225.75
C00372,2024-01-24,Eau de Parfum,Maquillaje,Débito,5328,0.0,57.0,M,Tienda,5328.0
C00373,2024-04-25,Acondicionador vegano,Maquillaje,Tarjeta,7823,0.0,53.0,M,Online,7823.0
C00374,2024-03-15,Base líquida HD,Cuidado Capilar,Débito,5328,0.05,20.0,F,Online,5061.599999999999
C00375,2024-04-22,Esmalte en gel,Fragancia,Efectivo,4588,0.05,62.0,F,Tienda,4358.599999999999
C00376,2024-03-12,Máscara de pestañas,Cuidado Facial,Tarjeta,4116,0.0,63.0,F,Tienda,4116.0
C00377,2024-02-05,Crema hidratante,Uñas,Transferencia,5653,0.1,49.0,F,Tienda,5087.7
C00378,2024-02-07,Eau de Parfum,Maquillaje,Débito,4747,0.0,43.0,F,Tienda,4747.0
C00379,2024-04-13,Eau de Parfum,Fragancia,Débito,7824,0.1,62.0,M,Online,7041.6
C00380,2024-03-24,Shampoo sin sulfato,Fragancia,Débito,11141,0.0,23.0,F,Online,11141.0
C00381,2024-04-08,Shampoo sin sulfato,Cuidado Capilar,Transferencia,2459,0.0,36.0,F,Online,2459.0
C00382,2024-04-21,Tónico facial,Uñas,Efectivo,5430,0.2,39.0,F,Online,4344.0
C00383,2024-03-29,Labial mate,Maquillaje,Transferencia,3451,0.05,69.0,F,Online,3278.45
C00384,2024-04-08,Esmalte en gel,Cuidado Facial,Transferencia,8331,0.1,39.0,M,Tienda,7497.900000000001
C00385,2024-01-25,Shampoo sin sulfato,Cuidado Capilar,Efectivo,13543,0.0,28.0,M,Tienda,13543.0
C00386,2024-04-02,Shampoo sin sulfato,Maquillaje,Efectivo,14377,0.0,64.0,M,Online,14377.0
C00387,2024-01-18,Máscara de pestañas,Maquillaje,Transferencia,12259,0.05,30.0,M,Online,11646.05
C00388,2024-04-19,Tónico facial,Fragancia,Efectivo,5090,0.0,61.0,M,Tienda,5090.0
C00389,2024-03-22,Shampoo sin sulfato,Uñas,Débito,12180,0.0,40.0,M,Tienda,12180.0
C00390,2024-03-06,Crema hidratante,Cuidado Facial,Tarjeta,9963,0.0,66.0,M,Tienda,9963.0
C00391,2024-02-23,Máscara de pestañas,Uñas,Efectivo,6041,0.0,60.0,M,Online,6041.0
C00392,2024-02-04,Labial mate,Fragancia,Tarjeta,2111,0.0,,F,Tienda,2111.0
C00393,2024-03-20,Base líquida HD,Cuidado Facial,Débito,12503,0.15,43.0,F,Online,10627.55
C00394,2024-03-01,Máscara de pestañas,Cuidado Facial,Efectivo,13598,0.05,54.0,F,Online,12918.099999999999
C00395,2024-02-10,Base líquida HD,Cuidado Capilar,Transferencia,10786,0.1,23.0,M,Online,9707.4
C00396,2024-04-09,Eau de Parfum,Cuidado Facial,Transferencia,11921,0.0,46.0,M,Online,11921.0
C00397,2024-02-02,Tónico facial,Maquillaje,Débito,10473,0.15,22.0,F,Online,8902.05
C00398,2024-03-08,Labial mate,Uñas,Efectivo,14869,0.0,66.0,F,Online,14869.0
C00399,2024-02-02,Tónico facial,Uñas,Transferencia,4585,0.0,62.0,F,Online,4585.0
C00400,2024-01-14,Labial mate,Cuidado Capilar,Efectivo,8601,0.0,54.0,M,Online,8601.0
C00401,2024-01-21,Tónico facial,Cuidado Facial,Tarjeta,12020,0.05,32.0,M,Online,11419.0
C00402,2024-02-17,Máscara de pestañas,Fragancia,Transferencia,3373,0.15,68.0,M,Online,2867.0499999999997
C00403,2024-01-20,Tónico facial,Maquillaje,Débito,14077,0.0,65.0,M,Tienda,14077.0
C00404,2024-04-29,Sérum facial,Cuidado Capilar,Transferencia,7842,0.2,66.0,M,Tienda,6273.6
C00405,2024-01-08,Labial mate,Cuidado Facial,Débito,9533,0.15,50.0,F,Tienda,8103.05
C00406,2024-01-07,Base líquida HD,Fragancia,Débito,6098,0.0,37.0,M,Tienda,6098.0
C00407,2024-03-07,Labial mate,Cuidado Facial,Tarjeta,14125,0.0,22.0,M,Tienda,14125.0
C00408,2024-01-17,Eau de Parfum,Cuidado Capilar,Tarjeta,5723,0.2,68.0,M,Tienda,4578.400000000001
C00409,2024-02-02,Crema hidratante,Fragancia,Débito,3818,0.0,25.0,M,Tienda,3818.0
C00410,2024-02-17,Sérum facial,Fragancia,Transferencia,3925,0.1,43.0,F,Online,3532.5
C00411,2024-03-16,Acondicionador vegano,Fragancia,Débito,10464,0.2,54.0,M,Online,8371.2
C00412,2024-02-28,Labial mate,Fragancia,Efectivo,1709,0.1,58.0,F,Online,1538.1000000000001
C00413,2024-04-24,Shampoo sin sulfato,Cuidado Facial,Efectivo,7992,0.1,44.0,F,Online,7192.8
C00414,2024-03-26,Máscara de pestañas,Fragancia,Transferencia,1738,0.15,50.0,F,Online,1477.3
C00415,2024-04-28,Máscara de pestañas,Cuidado Facial,Transferencia,10970,0.1,68.0,M,Tienda,9873.0
C00416,2024-01-22,Tónico facial,Fragancia,Tarjeta,14233,0.05,37.0,F,Tienda,13521.349999999999
C00417,2024-04-19,Tónico facial,Fragancia,Efectivo,5590,0.0,24.0,F,Tienda,5590.0
C00418,2024-01-30,Máscara de pestañas,Cuidado Capilar,Débito,13322,0.1,51.0,M,Tienda,11989.800000000001
C00419,2024-02-07,Esmalte en gel,Cuidado Facial,Débito,14718,0.2,23.0,F,Tienda,11774.400000000001
C00420,2024-04-11,Sérum facial,Cuidado Facial,Efectivo,7087,0.05,45.0,M,Tienda,6732.65
C00421,2024-04-18,Sérum facial,Uñas,Efectivo,4718,0.05,45.0,F,Tienda,4482.099999999999
C00422,2024-02-20,Base líquida HD,Cuidado Capilar,Tarjeta,14105,0.05,46.0,F,Online,13399.75
C00423,2024-02-23,Labial mate,Cuidado Facial,Efectivo,9201,0.15,37.0,M,Tienda,7820.849999999999
C00424,2024-01-08,Acondicionador vegano,Cuidado Capilar,Tarjeta,6081,0.0,59.0,M,Online,6081.0
C00425,2024-01-27,Máscara de pestañas,Cuidado Capilar,Transferencia,10929,0.1,46.0,M,Tienda,9836.1
C00426,2024-01-27,Labial mate,Cuidado Capilar,Transferencia,3578,0.2,55.0,M,Online,2862.4
C00427,2024-04-07,Sérum facial,Maquillaje,Efectivo,2558,0.0,62.0,F,Tienda,2558.0
C00428,2024-01-21,Eau de Parfum,Cuidado Facial,Efectivo,11334,0.2,43.0,F,Tienda,9067.2
C00429,2024-01-30,Máscara de pestañas,Cuidado Capilar,Efectivo,11815,0.2,61.0,F,Tienda,9452.0
C00430,2024-04-06,Labial mate,Maquillaje,Efectivo,5000,0.2,20.0,M,Tienda,4000.0
C00431,2024-01-28,Sérum facial,Maquillaje,Débito,5545,0.05,32.0,M,Online,5267.75
C00432,2024-04-20,Crema hidratante,Fragancia,Débito,6339,0.0,67.0,M,Online,6339.0
C00433,2024-03-04,Sérum facial,Fragancia,Transferencia,11335,0.1,26.0,F,Online,10201.5
C00434,2024-04-06,Tónico facial,Cuidado Facial,Débito,10056,0.0,37.0,F,Online,10056.0
C00435,2024-03-09,Shampoo sin sulfato,Fragancia,Efectivo,10992,0.0,62.0,M,Online,10992.0
C00436,2024-03-01,Esmalte en gel,Cuidado Facial,Tarjeta,12644,0.2,40.0,F,Online,10115.2
C00437,2024-02-17,Esmalte en gel,Maquillaje,Transferencia,3716,0.1,28.0,M,Tienda,3344.4
C00438,2024-01-19,Tónico facial,Maquillaje,Efectivo,5302,0.0,51.0,M,Tienda,5302.0
C00439,2024-01-04,Tónico facial,Cuidado Facial,Débito,2809,0.0,69.0,M,Online,2809.0
C00440,2024-02-04,Máscara de pestañas,Fragancia,Tarjeta,14137,0.1,60.0,F,Online,12723.300000000001
C00441,2024-03-04,Crema hidratante,Fragancia,Tarjeta,13533,0.15,60.0,F,Online,11503.05
C00442,2024-02-18,Crema hidratante,Cuidado Facial,Débito,6830,0.05,26.0,F,Online,6488.5
C00443,2024-01-17,Máscara de pestañas,Uñas,Efectivo,2997,0.0,20.0,M,Tienda,2997.0
C00444,2024-02-13,Labial mate,Fragancia,Tarjeta,3931,0.1,29.0,F,Online,3537.9
C00445,2024-04-01,Máscara de pestañas,Cuidado Capilar,Tarjeta,3130,0.0,37.0,F,Tienda,3130.0
C00446,2024-01-30,Acondicionador vegano,Fragancia,Débito,5412,0.0,18.0,M,Tienda,5412.0
C00447,2024-04-02,Acondicionador vegano,Uñas,Tarjeta,11884,0.05,65.0,F,Tienda,11289.8
C00448,2024-02-15,Esmalte en gel,Maquillaje,Tarjeta,12368,0.05,50.0,F,Tienda,11749.599999999999
C00449,2024-04-26,Sérum facial,Maquillaje,Tarjeta,7513,0.05,47.0,M,Online,7137.349999999999
C00450,2024-01-06,Máscara de pestañas,Maquillaje,Transferencia,3796,0.15,53.0,F,Tienda,3226.6
C00451,2024-04-08,Máscara de pestañas,Fragancia,Efectivo,8748,0.05,55.0,F,Online,8310.6
C00452,2024-04-14,Labial mate,Maquillaje,Efectivo,7323,0.2,39.0,M,Online,5858.400000000001
C00453,2024-02-06,Base líquida HD,Uñas,Débito,7745,0.15,,F,Online,6583.25
C00454,2024-01-24,Esmalte en gel,Uñas,Efectivo,13887,0.1,36.0,F,Tienda,12498.300000000001
C00455,2024-04-02,Esmalte en gel,Fragancia,Tarjeta,6202,0.0,64.0,M,Online,6202.0
C00456,2024-04-22,Esmalte en gel,Cuidado Capilar,Efectivo,2555,0.15,48.0,F,Online,2171.75
C00457,2024-02-15,Sérum facial,Fragancia,Transferencia,12882,0.2,43.0,F,Online,10305.6
C00458,2024-02-22,Tónico facial,Maquillaje,Tarjeta,14128,0.0,54.0,F,Tienda,14128.0
C00459,2024-04-04,Eau de Parfum,Fragancia,Tarjeta,12764,0.05,65.0,F,Online,12125.8
C00460,2024-04-08,Base líquida HD,Uñas,Transferencia,9181,0.0,51.0,F,Tienda,9181.0
C00461,2024-02-29,Sérum facial,Fragancia,Transferencia,5443,0.0,,F,Online,5443.0
C00462,2024-04-06,Acondicionador vegano,Fragancia,Efectivo,14583,0.05,52.0,M,Tienda,13853.849999999999
C00463,2024-04-25,Labial mate,Cuidado Capilar,Efectivo,9522,0.0,55.0,M,Tienda,9522.0
C00464,2024-03-03,Tónico facial,Uñas,Efectivo,5705,0.0,40.0,F,Online,5705.0
C00465,2024-03-25,Acondicionador vegano,Cuidado Facial,Transferencia,11136,0.05,60.0,F,Tienda,10579.199999999999
C00466,2024-02-01,Tónico facial,Cuidado Facial,Efectivo,5839,0.15,32.0,F,Online,4963.15
C00467,2024-03-27,Crema hidratante,Uñas,Débito,4958,0.15,68.0,M,Online,4214.3
C00468,2024-02-02,Esmalte en gel,Cuidado Facial,Efectivo,5664,0.2,19.0,F,Online,4531.2
C00469,2024-03-07,Tónico facial,Maquillaje,Transferencia,10876,0.05,25.0,M,Online,10332.199999999999
C00470,2024-01-18,Shampoo sin sulfato,Cuidado Facial,Transferencia,11628,0.05,68.0,F,Online,11046.6
C00471,2024-01-25,Esmalte en gel,Maquillaje,Débito,10162,0.15,40.0,M,Online,8637.699999999999
C00472,2024-04-15,Esmalte en gel,Uñas,Tarjeta,1746,0.1,47.0,F,Online,1571.4
C00473,2024-04-04,Labial mate,Cuidado Facial,Débito,3184,0.0,23.0,M,Tienda,3184.0
C00474,2024-02-23,Base líquida HD,Cuidado Facial,Transferencia,8946,0.0,57.0,F,Online,8946.0
C00475,2024-02-27,Acondicionador vegano,Maquillaje,Tarjeta,10576,0.2,60.0,M,Online,8460.800000000001
C00476,2024-03-07,Tónico facial,Maquillaje,Débito,13222,0.0,27.0,F,Tienda,13222.0
C00477,2024-04-13,Tónico facial,Fragancia,Débito,6321,0.0,36.0,F,Tienda,6321.0
C00478,2024-02-15,Crema hidratante,Cuidado Capilar,Tarjeta,10210,0.05,60.0,F,Tienda,9699.5
C00479,2024-01-24,Esmalte en gel,Cuidado Facial,Débito,11770,0.2,42.0,F,Tienda,9416.0
C00480,2024-04-23,Máscara de pestañas,Cuidado Capilar,Tarjeta,13303,0.0,45.0,M,Tienda,13303.0
C00481,2024-02-01,Eau de Parfum,Cuidado Capilar,Efectivo,8148,0.1,25.0,F,Online,7333.2
C00482,2024-02-16,Máscara de pestañas,Cuidado Facial,Tarjeta,13855,0.0,36.0,M,Online,13855.0
C00483,2024-03-26,Tónico facial,Maquillaje,Débito,13132,0.05,16.0,M,Online,12475.4
C00484,2024-01-23,Máscara de pestañas,Fragancia,Efectivo,3024,0.05,24.0,M,Online,2872.7999999999997
C00485,2024-03-06,Labial mate,Uñas,Transferencia,14901,0.0,18.0,F,Tienda,14901.0
C00486,2024-01-27,Shampoo sin sulfato,Cuidado Facial,Transferencia,7173,0.2,64.0,F,Tienda,5738.400000000001
C00487,2024-04-15,Tónico facial,Cuidado Facial,Transferencia,10734,0.15,68.0,M,Online,9123.9
C00488,2024-01-02,Tónico facial,Uñas,Débito,3711,0.0,57.0,F,Online,3711.0
C00489,2024-03-30,,Cuidado Capilar,Efectivo,12238,0.0,34.0,M,Online,12238.0
C00490,2024-01-17,Acondicionador vegano,Fragancia,Tarjeta,8018,0.0,21.0,M,Online,8018.0
C00491,2024-04-13,Shampoo sin sulfato,Cuidado Capilar,Transferencia,10646,0.15,22.0,M,Tienda,9049.1
C00492,2024-02-02,Máscara de pestañas,Uñas,Transferencia,8197,0.0,58.0,M,Tienda,8197.0
C00493,2024-01-09,Labial mate,Uñas,Efectivo,12195,0.0,31.0,M,Online,12195.0
C00494,2024-02-12,Crema hidratante,Fragancia,Efectivo,2702,0.05,51.0,F,Tienda,2566.9
C00495,2024-04-27,Acondicionador vegano,Uñas,Efectivo,6529,0.0,19.0,M,Online,6529.0
C00496,2024-02-17,Sérum facial,Uñas,Débito,8216,0.0,33.0,F,Tienda,8216.0
C00497,2024-02-08,Crema hidratante,Fragancia,Efectivo,13612,0.05,47.0,M,Tienda,12931.4
C00498,2024-04-02,Base líquida HD,Cuidado Facial,Tarjeta,8655,0.0,47.0,F,Tienda,8655.0
C00499,2024-02-11,Base líquida HD,Cuidado Capilar,Tarjeta,6417,0.15,33.0,M,Tienda,5454.45
C00500,2024-04-28,Base líquida HD,Cuidado Facial,Transferencia,7324,0.2,54.0,F,Online,5859.200000000001
C00501,2024-01-26,Base líquida HD,Cuidado Facial,Tarjeta,4873,0.05,58.0,F,Online,4629.349999999999
C00502,2024-04-08,Labial mate,Cuidado Capilar,Efectivo,9313,0.05,52.0,F,Online,8847.35
C00503,2024-02-19,Crema hidratante,Cuidado Facial,Tarjeta,10668,0.1,68.0,M,Online,9601.2
